"Mean","Max","Min","Std","Index","Dataset","GroupLabel","Envelope_Min","Envelope_Max"
-0.341355076523211,-0.34084617546332,-0.341982659462337,0.000221913073379644,52,"Dataset 1","Little noise",-0.352450730192193,-0.330259422854229
-0.341951294977448,-0.341445406259962,-0.342637242933091,0.00023701605705745,53,"Dataset 1","Little noise",-0.35380209783032,-0.330100492124575
-0.342555974619081,-0.341783164955335,-0.343110921255188,0.000297737747265829,54,"Dataset 1","Little noise",-0.357442861982372,-0.32766908725579
-0.343023498763369,-0.342559628570244,-0.343513980942795,0.00023240016327517,55,"Dataset 1","Little noise",-0.354643506927128,-0.33140349059961
-0.34357794704479,-0.343014647143018,-0.344044010586106,0.000239452332403754,56,"Dataset 1","Little noise",-0.355550563664978,-0.331605330424602
-0.34416089674333,-0.343662628545186,-0.344634174539142,0.00020459831413255,57,"Dataset 1","Little noise",-0.354390812449958,-0.333930981036702
-0.344621567334436,-0.343974115908484,-0.345167438445814,0.000239510973162561,58,"Dataset 1","Little noise",-0.356597115992564,-0.332646018676308
-0.344824106054792,-0.344384777684259,-0.345241268738389,0.00022229506360008,59,"Dataset 1","Little noise",-0.355938859234796,-0.333709352874788
-0.344916692955361,-0.344047190678356,-0.34546669981348,0.000256903243702934,60,"Dataset 1","Little noise",-0.357761855140508,-0.332071530770214
-0.344857452743698,-0.344253124016313,-0.345405424219236,0.000237447664196163,61,"Dataset 1","Little noise",-0.356729835953506,-0.33298506953389
-0.344753091491424,-0.344011307882574,-0.345327219821222,0.000292331873893234,62,"Dataset 1","Little noise",-0.359369685186086,-0.330136497796762
-0.344142114501468,-0.343648282630032,-0.344598875688099,0.000227839074509695,63,"Dataset 1","Little noise",-0.355534068226953,-0.332750160775983
-0.343706176562958,-0.343173322531031,-0.344233730772843,0.000240266902939388,64,"Dataset 1","Little noise",-0.355719521709927,-0.331692831415989
-0.343022944859703,-0.342540948133162,-0.343732773598866,0.000258178084193274,65,"Dataset 1","Little noise",-0.355931849069367,-0.330114040650039
-0.342969071793808,-0.342374455125244,-0.34370587635281,0.000227880551693544,66,"Dataset 1","Little noise",-0.354363099378485,-0.331575044209131
-0.342058228122213,-0.34162218107901,-0.342756429356119,0.000220063144918676,67,"Dataset 1","Little noise",-0.353061385368147,-0.331055070876279
-0.340879042734507,-0.34022061311579,-0.341447989875695,0.000231546259076917,68,"Dataset 1","Little noise",-0.352456355688353,-0.329301729780661
-0.340166790233425,-0.339291034192823,-0.340658593815366,0.000227634323600575,69,"Dataset 1","Little noise",-0.351548506413454,-0.328785074053396
