folder_Weibull(0.0004),folder_Weibull(0.0042),folder_Weibull(0.0007),folder_Weibull(0.0015),folder_Weibull(0.0018),folder_Weibull(0.0024),folder_Weibull(0.0021),folder_Weibull(0.0039),folder_Weibull(0.0037),folder_Weibull(0.0027),folder_Weibull(0.0025),folder_Weibull(0.004),folder_Weibull(0.0045),folder_Weibull(0.0009),folder_Weibull(0.0002),folder_Weibull(0.003),folder_Weibull(0.0006),folder_Weibull(0.0035),folder_Weibull(0.0034),folder_Weibull(0.0022),folder_Weibull(0.0013),folder_Weibull(0.0047),folder_Weibull(0.0023),folder_Weibull(0.002),folder_Weibull(0.001),folder_Weibull(0.0014),folder_Weibull(0.0012),folder_Weibull(0.0016),folder_Weibull(0.0041),folder_Weibull(0.0031),folder_Weibull(0.0011),folder_Weibull(0.0029),folder_Weibull(0.0044),folder_Weibull(0.0046),folder_Weibull(0.0032),folder_Weibull(0.0019),folder_Weibull(0.0038),folder_Weibull(0.005),folder_Weibull(0.0017),folder_Weibull(0.0001),folder_Weibull(0.0003),folder_Weibull(0.0026),folder_Weibull(0.0048),folder_Weibull(0.0028),folder_Weibull(0.0005),folder_Weibull(0.0033),folder_Weibull(0.0043),folder_Weibull(0.0049),folder_Weibull(0.0036),folder_Weibull(0.0008)
-0.11512141089252541,-0.08171759606842345,-0.1131887302224175,-0.10602327962552165,-0.11609905416901135,-0.11818449677786036,-0.11586012244042543,-0.09900832515838134,-0.12471923387344182,-0.10426020855457954,-0.11411243048494328,-0.12687374843584517,-0.10979358387053036,-0.10865098231799564,-0.11496304411846406,-0.10307098355373007,-0.11822167454840464,-0.11280473719819159,-0.09939132532673411,-0.12401604980227207,-0.10734859125400949,-0.12222703610059213,-0.11381616288997368,-0.12190322759726886,-0.10988282606755634,-0.10840469620720203,-0.1199910481401087,-0.1045088554102585,-0.1404841023089903,-0.11710553913443925,-0.11837445047747265,-0.13760063542315748,-0.13384745775758675,-0.10510650430675678,-0.12315950636322574,-0.12422804883928845,-0.10614771583986266,-0.1202260656958159,-0.11343626053794016,-0.11388206160820406,-0.1136050741388598,-0.11430221192435946,-0.10365449510014735,-0.11930714030377797,-0.11835913115508276,-0.1119183823288067,-0.11788911431400172,-0.10131032062214661,-0.11022757670583073,-0.11307394656665931
-0.11548352432423659,-0.08291570661174223,-0.11357823609485934,-0.11041982045631901,-0.11596605009666922,-0.11749768098307198,-0.11385767665698408,-0.09675045126006256,-0.12107860032916726,-0.10257047607892543,-0.11307919301899388,-0.13040152983592676,-0.11060539619646086,-0.10902324080438103,-0.11511025593616837,-0.10204951205838586,-0.11972308004449753,-0.11173748501355726,-0.0991973956047905,-0.12223480827945328,-0.10810982038103872,-0.12236292029025676,-0.1180668073066093,-0.12114686797945716,-0.11091971461354348,-0.1082712203903377,-0.11892662108718674,-0.10354948112714879,-0.13898415759098792,-0.12317240507638128,-0.11919867623574104,-0.13665902036387517,-0.13233303075176994,-0.10477478510899023,-0.12387812783771453,-0.1234518476225398,-0.10672909682577592,-0.12203975497675962,-0.11291022640252653,-0.1139358548193297,-0.11360799828937798,-0.11417695513010465,-0.10166212287848164,-0.11913375510214434,-0.11817916064370376,-0.11481737151082622,-0.11689826246159589,-0.0986218403646582,-0.11036372688512536,-0.11379561286350079
-0.1151187733394185,-0.08090020437291859,-0.11341936311045249,-0.10985606083551716,-0.11701358988100807,-0.11610986519238016,-0.11290738137416703,-0.09439208623746378,-0.12212820981607315,-0.10127439120070884,-0.12435128572093629,-0.12877728171716285,-0.11302708615760332,-0.10882622537390514,-0.11506476328166876,-0.0996336656371175,-0.11914822825955597,-0.11091559692746296,-0.09800287886043481,-0.12079092659600064,-0.10737011360790077,-0.11992427397866301,-0.11688421129356102,-0.1206623985135458,-0.1121142733419045,-0.10814753975877636,-0.1187977864309881,-0.10235092611569398,-0.13745046899967123,-0.1219932958871032,-0.11931529975419779,-0.13398287424326277,-0.12831863784386263,-0.10380474767484563,-0.12142849101484275,-0.12215331922427417,-0.10612973832431502,-0.12365892851939844,-0.11219664461016267,-0.11390087567575588,-0.11341653609799562,-0.11343292506307698,-0.1000384650283642,-0.11930304933409382,-0.11805620360168444,-0.11385350976751883,-0.11385841021607378,-0.09653607582625431,-0.10870324740670673,-0.11438246870900765
-0.1148618100748995,-0.08955396683885836,-0.11393028595015593,-0.10976249437819172,-0.11725278922529625,-0.1142680238071059,-0.11156126927064788,-0.09691658837051934,-0.12140970189600886,-0.09999654565645574,-0.12347250829863901,-0.13099779891425928,-0.11206730280414647,-0.10853074345768247,-0.11502467517280747,-0.09830454270280889,-0.11875750311975994,-0.10825673713986723,-0.09725842061027354,-0.12241587760099737,-0.10732170307983312,-0.12093170225529294,-0.11623173542966533,-0.12102815158590545,-0.11207243063074789,-0.10993325921710684,-0.11882899998869093,-0.10372142545439317,-0.14010021938220943,-0.11930031679079063,-0.11852187662018204,-0.1354561703250999,-0.13053008009124434,-0.10709569250018962,-0.11971885836776179,-0.12242812728436192,-0.10927250239956311,-0.12533978293871206,-0.1113699556612816,-0.11389741217723859,-0.1132238044370165,-0.11165176671264292,-0.0986357591864926,-0.123380950476175,-0.11771229967752075,-0.11728597015112166,-0.11169676154880767,-0.1013047037668924,-0.11102859042145236,-0.11482468630292418
-0.11478807853073704,-0.0940600625322713,-0.11332347143823265,-0.10899884544604868,-0.11686518808682901,-0.11387349470613083,-0.11329704064000821,-0.09555659915116518,-0.11843143382813533,-0.09942991526783106,-0.12164828013141042,-0.13137479722753248,-0.10956467828022978,-0.10905821140194905,-0.11490383480397054,-0.09707603055780868,-0.11896937642894356,-0.10805988381275604,-0.0965974736935062,-0.12215535723660619,-0.10647566113035062,-0.11933407912132879,-0.11470121964864387,-0.12213599800747098,-0.1129802110363598,-0.10989077353404188,-0.11794947115974687,-0.10306694046269811,-0.14010297978234795,-0.12255554977941122,-0.11782183395709668,-0.13376505128826674,-0.13198750150042607,-0.11145221600297418,-0.11833925877467824,-0.12343230879922461,-0.110932218686908,-0.13182049543044974,-0.11304181515760875,-0.1138411684342496,-0.11306397100352218,-0.11237246442622516,-0.09812842073608513,-0.12138004274117786,-0.11747521779937335,-0.11647471419847513,-0.11593961515300619,-0.0989508088922679,-0.11220451594637548,-0.11505054617056505
-0.11456538268506758,-0.0934333442009334,-0.11311817724810216,-0.10887295912135041,-0.11517587040760204,-0.11245310618486165,-0.1140297564152641,-0.10483958877209601,-0.1179664036571584,-0.09751349173989214,-0.11991963261277495,-0.12871848664322663,-0.10760843580591953,-0.11006694938391696,-0.11480526473422556,-0.09491846499477853,-0.11949300088538736,-0.10739629380737473,-0.09619507206499282,-0.12239084633582534,-0.10584588403066748,-0.11573715679118067,-0.11401642569229468,-0.12077088643028519,-0.11259810568976919,-0.11018563462230442,-0.11774060731639842,-0.10298884615188719,-0.13746221623619762,-0.1227274727105094,-0.11705455465602914,-0.1331865570180595,-0.1344260067766782,-0.11500587209290623,-0.12436103931093508,-0.12197494829175119,-0.1110202546571814,-0.12901557751619852,-0.11238442828442272,-0.1138438139911398,-0.1130751560713838,-0.11112560177813763,-0.09575205393504482,-0.12055052839389624,-0.11721046282372179,-0.11401813107802193,-0.11389580984513538,-0.09772363476314604,-0.11075208855900084,-0.11476575886908258
-0.11490054098740173,-0.09476341004814168,-0.11279332443195182,-0.10836349582230921,-0.11407264166233681,-0.1139243751599853,-0.11534496243929197,-0.11067567609900764,-0.11761507130767378,-0.09853659380406458,-0.1189983924515403,-0.12806160920665677,-0.10552511281045034,-0.11215084180720232,-0.11512314190426733,-0.09208166731205455,-0.12015743081468179,-0.10814517285456034,-0.09648390103224087,-0.12262162730451003,-0.10648637495683634,-0.11268979139082966,-0.11408456171152505,-0.11897814980076053,-0.11481016418741405,-0.11031646479945907,-0.11791419627678648,-0.10193186802235141,-0.13596440317963387,-0.1211959199323263,-0.11606247920608799,-0.1327031740705209,-0.14246412540350972,-0.11242692521177203,-0.12216466088255551,-0.12146256004364327,-0.11742949674661121,-0.12844552642766927,-0.11365330040568632,-0.1138143418417308,-0.11292439736799781,-0.11019995398482128,-0.09334917092863092,-0.1179140884216628,-0.11728639958418773,-0.11309227929561284,-0.11111940703600219,-0.09722991613486069,-0.10860435298364499,-0.11405521576029667
-0.1146799875626735,-0.09593796848645259,-0.11267428677159094,-0.11187359541364379,-0.11484333372007167,-0.11327794979823069,-0.11463787509785239,-0.10927301229130987,-0.1144520792607615,-0.09735009367768688,-0.1183056506228245,-0.12643367263562744,-0.10388254518011579,-0.11145602497785491,-0.1150252342115288,-0.090348629333799,-0.12029238617708982,-0.1091253970011245,-0.09805148391565384,-0.12174115821458102,-0.10691909680153612,-0.1113259702428067,-0.11579751520017441,-0.11867724215003289,-0.11442761070594504,-0.11085636297696322,-0.11913107215431314,-0.10183585770717875,-0.1448001996192412,-0.12015644135362445,-0.11527507487419349,-0.13493786836464308,-0.14155107178173912,-0.11463884443411011,-0.12010930711299256,-0.12122094290225562,-0.11680021438824836,-0.12472876137128834,-0.11258880153084334,-0.11377733051489121,-0.11274305085390222,-0.11124437051422924,-0.09868720453740835,-0.11913118602377498,-0.11679633092766467,-0.11451081593816292,-0.11073523024360789,-0.09714279207950813,-0.10661711714069654,-0.11460756973136248
-0.11456136645952548,-0.09483784755415081,-0.11250942960001793,-0.11097100657790175,-0.11423183312569946,-0.1119826050498511,-0.11373254344479049,-0.111437547449626,-0.11659715478250449,-0.09784085077047855,-0.11662212150182752,-0.12289423716300157,-0.10144693165920354,-0.11291472251959433,-0.11485623533574857,-0.09429257647606602,-0.11988918881306038,-0.10935448971803616,-0.09870779939467045,-0.12022177540171797,-0.10600313680652068,-0.12409153178066125,-0.11948980071728671,-0.11726441714857674,-0.11384449584089117,-0.11897055185518432,-0.1180691166633623,-0.10283415267159077,-0.14766453539745011,-0.11835293526006574,-0.11514015228807477,-0.1359603171682581,-0.1372417517413644,-0.11151078665911415,-0.11805799351530095,-0.12055269515919159,-0.11524011960600557,-0.12478628550783709,-0.1116098884631135,-0.11380652433568587,-0.11256088161669213,-0.11175503381148827,-0.10144148930233973,-0.11904998643890656,-0.11654782770606305,-0.11617498408522771,-0.11121032085549258,-0.10302161769368728,-0.10395359988486196,-0.11514026254195552
-0.11463565374977838,-0.09459808947520985,-0.11201813499820591,-0.11010886509855194,-0.11279048041204648,-0.11398315476960053,-0.11354459434689307,-0.11171934858906414,-0.11487098645961234,-0.1020246815838913,-0.12071970158555599,-0.12826470206304266,-0.10464283937865092,-0.11379523891858292,-0.11524276096033002,-0.09340768750246017,-0.11952026435373739,-0.10735812359707797,-0.10024567670380682,-0.12071604222154807,-0.10612427554450327,-0.12176324245505389,-0.11758553762188757,-0.11611471642572417,-0.1135878936120861,-0.1216156340488489,-0.11897239594700804,-0.10169285281216477,-0.1439393415998307,-0.11591078623446091,-0.11460777862125314,-0.13489767402138592,-0.13754516296325225,-0.1108310349459381,-0.11601506271873177,-0.12131131518263359,-0.11470110790695952,-0.12366734199694365,-0.11154502732581571,-0.11390448422295757,-0.11245156238757623,-0.11036631556617581,-0.09649053154366286,-0.12076679303858985,-0.1161217181823157,-0.11737370048313521,-0.11257473663273584,-0.10637626052280305,-0.10372122933589897,-0.11440957173637824
-0.1144338595003222,-0.09280897163044133,-0.11232160663259962,-0.11073142814068002,-0.11344918084727919,-0.11720537011948709,-0.11339107526897507,-0.11348732320993332,-0.11370449358940306,-0.10019908635134468,-0.12047136888417073,-0.12749639195027188,-0.10270921172669777,-0.1136247062626162,-0.11518828919173166,-0.09422887197828325,-0.11924126677611371,-0.10649911602892914,-0.10246522945006595,-0.12191998606352035,-0.10639495882014101,-0.12340828885673538,-0.11646717360941534,-0.11525975146769621,-0.11437412926931813,-0.1216447520075073,-0.11855196460104697,-0.10113248549083538,-0.14107692692200313,-0.11531969290460924,-0.11381789988370336,-0.13406450756069627,-0.13950542140156522,-0.11262202650615455,-0.11362992033553045,-0.12139937341204768,-0.11576955844244403,-0.12131904259322362,-0.11237453450127473,-0.11385132280380508,-0.11246900767943052,-0.11060731564909228,-0.09637011547385271,-0.12218268488740751,-0.11617621841315363,-0.11674430033532039,-0.11235649517531172,-0.10545119341757307,-0.1009265370157802,-0.11514760740397403
-0.11438851190496675,-0.0926537129429815,-0.11199135489990614,-0.11053287135188944,-0.1128470143829653,-0.11682655690438021,-0.1131532793533824,-0.11909813328075879,-0.11161506936184033,-0.09914785502601982,-0.11959504519085548,-0.12430668679669526,-0.10615970398663686,-0.11362659268161643,-0.11529314634340404,-0.0931806147853411,-0.11901543695643642,-0.10383121247919,-0.10640160079861273,-0.12212335123942046,-0.1058737986257061,-0.12070862916722705,-0.11561804088770114,-0.11411965657373767,-0.11375579357840201,-0.1261638947073347,-0.11783872303497711,-0.10171128547354044,-0.14211858262354687,-0.1137301399740782,-0.11371437719575425,-0.131875357915301,-0.13683276412013953,-0.10977871951761907,-0.11367552975343799,-0.12136970035632283,-0.12025550785306732,-0.12099322635484196,-0.11161370113557116,-0.11377796971472287,-0.11239764463352322,-0.10993123044890422,-0.09543697210158505,-0.11990663654180236,-0.11590997486355235,-0.11833169280402817,-0.11084985032820914,-0.1081806340137818,-0.10518327340915841,-0.11600374306332087
-0.11428723962237118,-0.08951917364997872,-0.11233154229312349,-0.10989759418340615,-0.11269354252378296,-0.11613218101524202,-0.11201006153954676,-0.11865108510579579,-0.11510811250144666,-0.09825013305744594,-0.11735605646759302,-0.12279956668578967,-0.10613944855106207,-0.11384026733957073,-0.11521518081332953,-0.09117930143133714,-0.11852992117417863,-0.1019953560144124,-0.11312861308818949,-0.12375673545608505,-0.10550506209758832,-0.11933424904844755,-0.12157836121359394,-0.11475491807873056,-0.11316239014112282,-0.12498438809266994,-0.11706207455496141,-0.10211370793708748,-0.14362115232995418,-0.1124069972730823,-0.11392636101793503,-0.13004680576782526,-0.1325697012296271,-0.10829351094729459,-0.1163575751734116,-0.12740019912096653,-0.11696044390546011,-0.11905594373014904,-0.11052069329031103,-0.11372678053210747,-0.11239100593698126,-0.11258520537287098,-0.09834655750402123,-0.1190126214595313,-0.11583885428475536,-0.11644164645451432,-0.10868289260070903,-0.10482894625075918,-0.10532563527856809,-0.11517168301599985
-0.11430756145582459,-0.08791002738395225,-0.11227107359331845,-0.10950494838106134,-0.1127905433295386,-0.11713057588099236,-0.1115098247898823,-0.11896921820601213,-0.11754343901064328,-0.09712839997167562,-0.11676591495244093,-0.11993854258196043,-0.10679786400964432,-0.11357304180209989,-0.11513489065049212,-0.09394039837914615,-0.11818104200098808,-0.10491636742153493,-0.11169240629041852,-0.12281032978223243,-0.1048825081937488,-0.11721272998912698,-0.12101922404164156,-0.11432108557890058,-0.1126070460445754,-0.1279494513082755,-0.11665493130229336,-0.10203271338804741,-0.1462674685867195,-0.11135363870768672,-0.11549345574346156,-0.12947371942980657,-0.12865942558272261,-0.11031681517021913,-0.11532961223964631,-0.1266971780216838,-0.11536443651536121,-0.11517290373818113,-0.11237561630647645,-0.11382266379267567,-0.1122696215617095,-0.11676863670352729,-0.0972430149020282,-0.11929324396822161,-0.1154255424071402,-0.11595584907428619,-0.10484743929578207,-0.10214567909977851,-0.10336940280994536,-0.11474350412133795
-0.11414380756303455,-0.08887219291554432,-0.11262816541267334,-0.10908497824658074,-0.11154842751289419,-0.11828813497352343,-0.11611626221552043,-0.11760914910944806,-0.11952813158253503,-0.10285062029928208,-0.115469444874461,-0.11749311198976267,-0.10444425207743038,-0.1132200031031737,-0.11509358417080241,-0.09412120721382769,-0.11760687038611417,-0.1039477625176577,-0.11261602662479595,-0.12130014626199243,-0.10481088202353225,-0.1193112764714625,-0.12182225614826009,-0.11282148712027254,-0.11244861489623702,-0.12951499211038134,-0.11639123866002726,-0.10864126253733199,-0.1430052210169131,-0.11099998908628475,-0.1147148006939981,-0.12848590261933354,-0.13063202445697536,-0.10883572185873006,-0.11309385462664447,-0.12513369558506815,-0.11311697629172446,-0.11275893020462777,-0.11462086851519461,-0.11426137165461112,-0.11212952867285658,-0.11649079608958485,-0.10072442972954632,-0.11934226606687547,-0.11564590893342924,-0.11892691356849779,-0.10466095369082666,-0.10636113384460566,-0.10551736923086025,-0.11549976097428535
-0.11403422246748786,-0.08989848594226038,-0.11230333956988334,-0.10817956649025985,-0.11254344699169236,-0.11788868992379381,-0.11505871040280136,-0.11566094529222125,-0.12572594981890903,-0.10275150162284596,-0.11596747599435743,-0.11511231645915956,-0.10396125627686681,-0.11473430145791105,-0.11512914153131547,-0.09436453361406852,-0.11709857447424828,-0.10420994177933843,-0.1175242487370904,-0.12046102304185427,-0.10878157432545889,-0.11893117159745462,-0.12101390654085549,-0.11537240123110241,-0.11191374213260208,-0.12832009322830185,-0.12010552069005367,-0.10758451598329474,-0.14118865911361622,-0.11421232780373002,-0.11385819838739954,-0.12738037218542997,-0.12893877486184255,-0.11030833689650532,-0.11603979803572835,-0.12422018169938058,-0.11043645419109721,-0.11174306914306513,-0.11341649506664092,-0.11426038005115663,-0.11212005680293258,-0.11576761894252816,-0.10346031529960341,-0.11850810429278386,-0.11604243492838823,-0.1154878345024527,-0.1029680797822845,-0.10436578454403023,-0.10673760899921493,-0.1153635941578928
-0.11372714703784871,-0.09461450305125908,-0.11309910489612275,-0.10969874641748475,-0.11329299610138227,-0.11757245432141712,-0.11503821258260592,-0.11450768154993111,-0.12804953137696945,-0.10147898349092097,-0.11650284889251827,-0.11180564468235911,-0.10261033025982497,-0.11553766466783982,-0.11512501325057908,-0.09196665248160814,-0.11736310598497848,-0.10264615904829526,-0.1152685407779061,-0.12199410510670612,-0.10820189903539626,-0.11775711766971708,-0.1183356078801995,-0.11452158807207798,-0.11155052086200262,-0.12848520915476136,-0.11935271763649558,-0.10667163097494688,-0.14152176168676675,-0.11278419589260621,-0.11368964135378233,-0.1275951191235098,-0.12636047929626282,-0.11161555537290792,-0.11460387817134185,-0.12615885876982272,-0.10813053872027639,-0.10975445390095269,-0.1142035052769534,-0.11430432859194693,-0.11217188054362298,-0.11664990900571949,-0.1009564190241108,-0.1197353542759686,-0.11604131881489313,-0.11303803472159571,-0.1008920251472958,-0.10574426528147207,-0.10386291574747637,-0.11518878643177607
-0.11399061869511523,-0.09203887745939003,-0.1126778791453524,-0.1102685383397455,-0.1127315022001163,-0.11636496915060603,-0.1178844504275901,-0.11194346977097076,-0.12701948851456563,-0.10004142085380895,-0.1154361241242328,-0.10972851675190665,-0.10517291533264378,-0.11529246594141193,-0.11498443099286014,-0.09677060392148575,-0.11808343585062843,-0.10630373877933767,-0.11491999387935647,-0.12377219461005884,-0.10767974904422514,-0.11305561073171294,-0.11710066955565762,-0.1166681478298615,-0.11180235840793873,-0.1277260339266527,-0.11893453610643841,-0.10725701625237927,-0.13914784335474645,-0.1116743479557592,-0.11462749710740205,-0.1292804290069078,-0.12451322648166734,-0.10863675814484347,-0.11613867337723459,-0.12511765650769688,-0.10535782535807982,-0.11022660042116142,-0.11433817717049699,-0.11437069380979172,-0.11253318847117122,-0.11537292199011956,-0.09787696110168412,-0.11872546238316824,-0.11685253786432076,-0.11050387237019896,-0.10033112001590622,-0.10380979750194184,-0.10188085933213514,-0.11458960601603158
-0.11369466157663616,-0.09482942182461442,-0.11286225386831748,-0.10992679768383563,-0.11151485184892582,-0.11517749401932877,-0.11636783438100257,-0.11105347363062855,-0.12412336401902178,-0.10788396507030326,-0.11695408076320733,-0.10857587212697163,-0.10364340226096318,-0.11510041482677566,-0.11483605137001812,-0.09439269992638076,-0.11831539684409137,-0.10470423984669522,-0.11450267232372462,-0.1229075812487852,-0.10701336761960573,-0.11052415460510964,-0.11726836341118256,-0.11704774418644126,-0.11158619163513388,-0.12651554883529495,-0.1187793050214463,-0.10626588856197669,-0.14051360308652622,-0.11485380409970192,-0.11551852500152002,-0.12677513863486264,-0.12134076941650603,-0.11137172501361899,-0.11565592359685986,-0.12514823132722827,-0.10291805969403382,-0.10725311096620233,-0.11394499983696664,-0.11427615593691817,-0.11267275200387723,-0.11566270020009878,-0.09567970149246843,-0.11718656756285092,-0.11691065226892632,-0.10957749972319769,-0.0997385286940386,-0.10427501179169311,-0.09937280055324539,-0.11429268279796155
-0.11421643978021731,-0.09771917668185451,-0.11242594414404385,-0.11048455946082077,-0.11120121066516217,-0.11531096039025109,-0.11488220256428637,-0.10988654302597232,-0.1245329424760363,-0.10697072497391924,-0.11495463415395545,-0.10490135017069989,-0.1003690774385491,-0.11558825428041207,-0.11474733948693866,-0.09609401285031964,-0.11999094315111161,-0.10447819340433373,-0.11310521852499385,-0.12230549329203746,-0.10642583729133051,-0.11354782340227212,-0.11574954037772546,-0.11621303149855754,-0.11203257374337112,-0.12961699906516155,-0.11848782100876248,-0.10537066385015709,-0.13719398102093522,-0.11680004646915405,-0.11561997704460167,-0.12537386128694591,-0.12018965224854378,-0.11362054573449193,-0.11272483167989292,-0.12499571886237383,-0.10630848522523854,-0.10553264038380819,-0.11532911165550065,-0.11420359565986278,-0.11246097760131399,-0.11418053591465355,-0.09337766814696316,-0.11996083882340487,-0.11698675356501047,-0.10854480538509854,-0.09722287162489308,-0.11375216051940405,-0.0999911800729257,-0.11549348033424835
-0.11414298958377696,-0.10075397807697421,-0.11240848262388489,-0.10954938221755811,-0.1111569788711973,-0.11628514968439217,-0.115770939696037,-0.11794490058507677,-0.12186879671056168,-0.10461912828707808,-0.11435307800156151,-0.10273091725902336,-0.10249231797258564,-0.1162720073061083,-0.11487739792021551,-0.0951616433323356,-0.12025065690549497,-0.10422634897206556,-0.11313660651380893,-0.12048703135213223,-0.10624025501641135,-0.11396905306032265,-0.11509021519022399,-0.11573076906944824,-0.11148387799917402,-0.1297115242565457,-0.1179088211661075,-0.10453651605795328,-0.1364295098028801,-0.11620892400600563,-0.11625137635589146,-0.12518580454409206,-0.1200392678557882,-0.11613950773163781,-0.11198550340702987,-0.12520152192737402,-0.1069391711138038,-0.10537145367984191,-0.11446817531226064,-0.11421257364741783,-0.11263758727795092,-0.11254915597899111,-0.09378908512136842,-0.11915552436897273,-0.11735736571309607,-0.109034655639685,-0.09658410920102219,-0.11808460624878009,-0.09744856292569269,-0.11473392774388058
-0.1139381144892041,-0.10396333776500312,-0.11215418864435212,-0.10890480898327466,-0.11071728628615977,-0.11463109293296102,-0.11751764968845974,-0.12027325658442793,-0.12245059444098823,-0.10372224017687745,-0.11430779294396315,-0.10234268161087562,-0.11054679901056719,-0.11579149142991028,-0.1149385118664585,-0.09676162284152445,-0.12042230012872922,-0.10610322700304063,-0.11171777817232648,-0.11917218822867215,-0.10638940245753047,-0.11495175233358826,-0.11703485156231463,-0.11535993201280041,-0.11153617852526773,-0.1301214434378325,-0.11753262511160893,-0.10486469624140182,-0.14282141523186337,-0.11489097892419314,-0.11618054501263825,-0.12287102036009326,-0.11957793851913953,-0.11611536527404157,-0.11048364696758775,-0.1258636164094171,-0.10870773656970974,-0.1045599576061734,-0.11497669764404059,-0.11419150651744583,-0.11250656005419314,-0.11145521876611507,-0.09258390866863155,-0.11806544430581434,-0.1205568918400253,-0.10748065913249291,-0.09857601396255422,-0.11818810628877702,-0.09631020618926009,-0.11408914033117794
-0.11376529537283256,-0.1052655453840165,-0.11184584756493254,-0.10830025350942332,-0.10975683723163493,-0.11593975274572366,-0.1174877377661765,-0.11875081695109697,-0.12242724750259619,-0.10978150175552788,-0.11439433079195462,-0.10118015660189748,-0.10944447670554387,-0.11737061658330246,-0.11493839684695596,-0.09628172646451061,-0.12009105039362711,-0.11359757192847714,-0.11400116257319132,-0.11822159950681493,-0.10731603967517005,-0.11151059653430101,-0.1162847718095624,-0.11567408602914091,-0.11111380486453581,-0.12932840499949905,-0.11689705592728285,-0.10545173741216127,-0.14607104666431484,-0.11494401645040565,-0.11671202109122875,-0.12233254149715897,-0.11623694572238852,-0.11692260488389891,-0.10916626914628522,-0.12522838657037907,-0.10744737799958949,-0.10294069881360263,-0.11427479583903816,-0.11413950337849281,-0.11246539567602128,-0.11164741321566765,-0.09245525324585785,-0.11782152825656761,-0.12004988112417751,-0.10677838893203863,-0.09551572809733029,-0.11526109774904816,-0.09490712614010727,-0.11393038338731819
-0.11372726850725355,-0.10267729431502357,-0.11125512399483194,-0.10699894576079587,-0.10902686122108964,-0.11535340628727703,-0.11939932638075955,-0.11708392877080794,-0.12485909458142325,-0.11011685393847084,-0.11395380976596577,-0.10110685040865959,-0.10874545324511468,-0.11661188180106316,-0.11491210374529585,-0.09701872706493232,-0.11978190714889464,-0.11630570904632449,-0.11276851129057221,-0.11778712676146232,-0.10798634114529486,-0.10983317993794899,-0.11742655523748445,-0.11562494798003206,-0.11085235086803656,-0.12820319948426023,-0.11748490274795705,-0.10541296212971657,-0.14489717180589032,-0.11679294921724648,-0.117479446926883,-0.12020052249821937,-0.11769219938334669,-0.1187181642465462,-0.11353898431435218,-0.12471049393874817,-0.1063024678911898,-0.1025991134495734,-0.11371632558148097,-0.11434811452811544,-0.11255329509062864,-0.11006664821213401,-0.09292268852214464,-0.116623737604902,-0.11951939396352916,-0.11013879732302635,-0.09568799024750362,-0.1113823071273565,-0.09378987748101737,-0.11316989161405376
-0.11366203776576908,-0.11277966192882509,-0.11126300560579068,-0.10785236240258829,-0.11403493201699895,-0.11409256880508169,-0.11865761249176227,-0.11530824643643565,-0.1245341407881903,-0.10809128237246272,-0.11565543419595935,-0.10004894497235464,-0.10656617142361383,-0.11609796077894043,-0.11490581390534935,-0.09517617969653554,-0.11916331557044829,-0.11803030565360223,-0.11510293677188779,-0.11967524226707296,-0.10738645415635545,-0.10718560727442433,-0.11850519185553354,-0.11742502492304183,-0.11074171740436199,-0.12842958825052891,-0.1177060676174499,-0.10563576172510526,-0.14217093225212277,-0.11496727373194869,-0.11648313910456276,-0.11974670582676064,-0.11774117713936708,-0.11687513310523422,-0.11954217606886582,-0.12508664997503513,-0.10502736233090379,-0.10009604094117006,-0.11421300378918385,-0.11436416951760627,-0.11269849847327588,-0.11101733021215242,-0.09014426179906528,-0.11828019140441269,-0.11949602911204454,-0.10681683204395022,-0.09500228303028374,-0.12170400424977451,-0.09246540418261928,-0.11273425082536322
-0.11358282734104556,-0.11283331744764798,-0.11102051283273101,-0.10679782862980608,-0.11267114447698895,-0.11211678122531357,-0.11784972303322232,-0.11270011012399854,-0.1277959371265219,-0.10744495550424384,-0.11546239636074179,-0.10211943431008809,-0.10477078043943906,-0.11636235460917632,-0.11478961056424755,-0.09422480465754667,-0.11885637009979359,-0.11726818143686771,-0.11723937647831066,-0.12268222662359163,-0.10777412986145501,-0.10416371622822079,-0.11753027467035569,-0.11775130022910042,-0.110872726426021,-0.13040279444345393,-0.11808280026533549,-0.10461756048597275,-0.1401751322252833,-0.11243243945785344,-0.1192001282719639,-0.1198458946541609,-0.12329287124394295,-0.11474053179844254,-0.11894859758735646,-0.12432662308332743,-0.10607676186265434,-0.09761252461617596,-0.11303542273030334,-0.11431214975864724,-0.1127492730542219,-0.1092670437953862,-0.08778448660754921,-0.11834625998940079,-0.11965129426556592,-0.10705754126698147,-0.09754946140442503,-0.13381450194594588,-0.09391119467242615,-0.11331040777875595
