folder_fcr_binding(100),folder_fcr_binding(7.0),folder_fcr_binding(8.0),folder_fcr_binding(6.0),folder_fcr_binding(7.5),folder_fcr_binding(6.5)
-0.14688882550865942,-0.15610843184969342,-0.15304037525395806,-0.15649840745981886,-0.14930106516506078,-0.15565909566891192
-0.1550331225076826,-0.15480538429749133,-0.15219173979026535,-0.15640725192228838,-0.14868863368818316,-0.15490877060793384
-0.19934125916613837,-0.15432359743681184,-0.1512228940281615,-0.15655124643342,-0.1487278036217094,-0.1544176952862712
-0.18907957319455806,-0.15398824068269656,-0.15051685510283824,-0.15595165326247948,-0.14784017276755743,-0.1546359289695024
-0.1781401376571926,-0.15313880768550736,-0.1492151828516028,-0.15501718927103628,-0.1471444563997562,-0.1534104412546803
-0.18060734108057472,-0.15211631577728205,-0.1496983496235243,-0.15658266048431752,-0.14609066806064758,-0.1547319489202798
-0.21116511501558477,-0.15145688256358678,-0.14858164357991555,-0.15612703750377688,-0.14561744844679264,-0.15384478045368127
-0.20678532588310475,-0.15062771941898057,-0.1481585590840096,-0.15570329609051944,-0.14496352824436243,-0.15336650235413277
-0.21977089467452537,-0.15060800965666263,-0.14767597007561073,-0.15486186483078856,-0.14466901837643575,-0.15388664974201682
-0.24495370442548706,-0.15042502837100766,-0.1474767476869568,-0.15581559739853565,-0.14413955893138997,-0.15255551618932467
-0.2307107711818057,-0.15025034305932744,-0.14713931868184524,-0.15518385476184723,-0.1450450611672966,-0.15240244050077323
-0.21990131625934697,-0.14994008533011996,-0.1471530953590659,-0.1543933697102316,-0.14398976616722192,-0.15214422365757932
-0.26775445794936337,-0.14943052981467606,-0.14619209186469323,-0.1542256640987653,-0.14300840972781445,-0.15129247593054113
-0.2616912314436416,-0.14794715696006974,-0.1456056244746227,-0.15363306226439122,-0.14265928543024023,-0.1509952265319456
-0.2472889047653223,-0.1469751262289022,-0.14505967991731378,-0.1531287162742868,-0.14180704781716114,-0.1498188808272014
-0.22900461909408729,-0.14575345518496458,-0.14595640748040203,-0.15413194959445634,-0.14098089022723015,-0.14952884617714918
-0.2328194860527429,-0.14482326521300176,-0.14782074482818047,-0.15346605100707855,-0.139694830622821,-0.14955146488376628
-0.23862463460292685,-0.1446569711125489,-0.14790670210628465,-0.1527600091086719,-0.1387653250318648,-0.14924170774572612
-0.22271461059876332,-0.14461356539439923,-0.14660486488062927,-0.1516751271584417,-0.1393844932088869,-0.14833428050176445
-0.2124203298643355,-0.1435417903766836,-0.14579941422268525,-0.15052807553694011,-0.13928574693038465,-0.1470989908185566
-0.21714188304781512,-0.14248634830047543,-0.14547506480447717,-0.14962221307168252,-0.13899732476359858,-0.14692189430769698
-0.21110514160829313,-0.14216178339913665,-0.14454756336918675,-0.14929272492178047,-0.13917195972214166,-0.1459031655883121
-0.1977257123620031,-0.1416529092014477,-0.14468048282586332,-0.14809467062868495,-0.13949734460622934,-0.14552575110973742
-0.18732746712447756,-0.14188752194946036,-0.14507968256748704,-0.1476141013994229,-0.13864799139734443,-0.14424089444193014
-0.1771073840177443,-0.1411031829135033,-0.14414753640314373,-0.14681948927345467,-0.13928443100709972,-0.14313827460013287
-0.16536122597692246,-0.14116461366912034,-0.1441838429710732,-0.1468892610256001,-0.13843326724097849,-0.14215168670880296
-0.14879083940868143,-0.14082571225480264,-0.1438143267702798,-0.14529110118906963,-0.13792271395358432,-0.1414461917771625
