folder_fcr_binding(100),folder_fcr_binding(7.0),folder_fcr_binding(8.0),folder_fcr_binding(6.0),folder_fcr_binding(7.5),folder_fcr_binding(6.5)
-0.5042837731710237,-0.3006287204256335,-0.3066945931696104,-0.32473031115344975,-0.3077072680093891,-0.3025375968543378
-0.5157322899094184,-0.2979734359238871,-0.30435099532229526,-0.32429469927685417,-0.306630004472902,-0.30066186529128425
-0.5157006422374656,-0.2953741783602034,-0.302520555311557,-0.32262140427178393,-0.3050355235872335,-0.2980637007429253
-0.5110899273447151,-0.29328263554515815,-0.2996069722480159,-0.3218234956858985,-0.30231938912879597,-0.2958083201009132
-0.49713479219678086,-0.29060036972093023,-0.29724223758703505,-0.32083179501307024,-0.300213529791568,-0.2961843431144115
-0.49959490836967163,-0.28806410586845754,-0.2944705860384848,-0.32052631584298114,-0.29816702754448954,-0.29465442625919896
-0.5039540560092484,-0.28548008300498373,-0.2921072193917205,-0.31934447876186384,-0.29590388128789136,-0.2932476816379715
-0.49990655109471965,-0.2847086989637128,-0.28960580373102884,-0.31920225687049053,-0.29318578295488046,-0.2914314953877895
-0.490933249389006,-0.2823352019371077,-0.28823226788289436,-0.3181948036025565,-0.2910399258234987,-0.28885958185904803
-0.4928500676119223,-0.2812460671249574,-0.28617599081932377,-0.31781582038158374,-0.29021861616426614,-0.2864686722242945
-0.4994317617859355,-0.2788381429954707,-0.2837872177401755,-0.3164892773369837,-0.28826761447455523,-0.28545752840106675
-0.4943876680483123,-0.27711411037847283,-0.28461254535207925,-0.3153578919408552,-0.2853811845184046,-0.28376786281806626
-0.49075176315425045,-0.2742605000336759,-0.2823067729149644,-0.3143285194607915,-0.2828602867587566,-0.28227840920035124
-0.4867494556198949,-0.27161504972895356,-0.2799780812474524,-0.31384596559669126,-0.2810263118397252,-0.2809722483613754
-0.48501759052632015,-0.26916613169770787,-0.2775226994873618,-0.31383007400260354,-0.27931470940138464,-0.2797575039024976
-0.49046562223556556,-0.26731485427652535,-0.27477385941316057,-0.3134405673226465,-0.27831570393701266,-0.277455735533948
-0.4907198781202984,-0.2656539614026931,-0.2726968532288524,-0.31226977988371707,-0.2774650635609353,-0.2752195990186473
-0.47524027388641676,-0.26298156179570675,-0.27090528836756916,-0.31167891892081134,-0.27571363660987996,-0.27290648892232516
-0.46637767684875486,-0.2606557420293892,-0.26817931734226447,-0.3103415732412474,-0.27384112503353003,-0.27184189294809485
-0.45454794101990975,-0.2582872873147416,-0.2654690930778016,-0.30940202147644447,-0.27160451851615686,-0.26958285500868107
-0.44638048700858596,-0.2565505733287108,-0.26377982270060657,-0.30850213339137633,-0.2702332295167641,-0.2679840413800045
-0.4359697346239657,-0.25531623909718254,-0.2615811257517742,-0.30740169184110383,-0.26749072663907275,-0.26603414566070904
-0.4371437598767104,-0.2544809539460056,-0.25897835292839927,-0.3077836651414282,-0.2653453925908712,-0.26408087535778607
-0.433035906906536,-0.25361762213639705,-0.25808115903561757,-0.3093033935319577,-0.263065867511835,-0.26253380057984244
-0.4399454192762508,-0.25158384062507144,-0.256963198718837,-0.3078003525321267,-0.26052929204005343,-0.26070268485466785
-0.4389647586143917,-0.2502634574350398,-0.25576592723933045,-0.3067471906287601,-0.25875026653755034,-0.2587457230098877
-0.43033485154910606,-0.2478374883662586,-0.25376616506785055,-0.30670770769594735,-0.256926585272483,-0.2574740372496679
-0.4206870751464814,-0.24539196125171028,-0.25258380978185524,-0.30665183551918934,-0.2546115426771778,-0.2553385016091301
-0.4105743577896168,-0.24315318350084789,-0.2505855153800276,-0.3054980237284536,-0.25238456941358506,-0.253208029492945
-0.40291977267528606,-0.2408506213141226,-0.24855863816065932,-0.3046332790610877,-0.24984738321693586,-0.25127421679107054
-0.39477581756192703,-0.23868896663513134,-0.24676359658690963,-0.303995870136862,-0.24800060119600545,-0.24992583812901667
-0.4002418096462745,-0.23761556417386567,-0.24471829853870272,-0.3025501958943141,-0.24554713324331626,-0.2487866366913457
-0.400467933942888,-0.23652181920249782,-0.24250801948153838,-0.30160412757405675,-0.2436533357484068,-0.24804799945337308
-0.4137477678698183,-0.2372517088411602,-0.24020799424996017,-0.3003064119921752,-0.24358367153165397,-0.2472672816488332
-0.41049458973019964,-0.23540046656116598,-0.23862950753936338,-0.29987767345775557,-0.2435268613417551,-0.24511493473098692
-0.4162593835911296,-0.2338769844827646,-0.2374631065435153,-0.29894681183236793,-0.24297125424364327,-0.24422086860870432
-0.42179814852362063,-0.23159414449815524,-0.23585084864903788,-0.2993707181060138,-0.24105632886986508,-0.2423062376923895
-0.42383995212731973,-0.23016324230304608,-0.23410641483824185,-0.3000192100309749,-0.23889192080913596,-0.2440779100482359
-0.44459216344752656,-0.22823513052619215,-0.23245514932397007,-0.29892434258260436,-0.23677885779264338,-0.24212825923560072
-0.4468991825390566,-0.2257919056769787,-0.23000519677274445,-0.2978238605426275,-0.23525654253054146,-0.24022368784684187
-0.45104992620138956,-0.2234301026014166,-0.22800251979360542,-0.298219738448401,-0.23325854418372574,-0.2385591303985674
-0.44465716680633827,-0.22148319204556371,-0.2264267595754945,-0.2981589947266337,-0.23133405033887747,-0.23639524302216286
-0.44613478540004997,-0.2202339463850465,-0.22438837159404548,-0.2969281348394247,-0.22943774813996953,-0.23505234324289023
-0.43485674258464485,-0.21842268911970242,-0.22234466109631273,-0.2959679680539979,-0.2279510870641955,-0.23270802572362873
-0.4287615410203964,-0.21621174412591615,-0.22145174199965084,-0.29485921927279196,-0.226577221693335,-0.23105311889084879
-0.41773530522793023,-0.215513975646846,-0.21999254563544085,-0.2935887660103992,-0.22542040338950625,-0.23014789751036147
-0.40780196444044686,-0.2131019946161884,-0.2185290867431652,-0.2929794958294906,-0.22477808805380073,-0.2293056453396518
-0.397812258155904,-0.21094341508451403,-0.21696151244999506,-0.2936865731418327,-0.22345458215913172,-0.22730381944603362
-0.4041221852775044,-0.20938035342393857,-0.21453746974010013,-0.2921898879211061,-0.2224856183260009,-0.2254517628435934
-0.415236116220689,-0.207534287228479,-0.2122819379794406,-0.29144748161951456,-0.2213380406208728,-0.2234597941934506
-0.41075347566037096,-0.20647094274153524,-0.21225438822115592,-0.2911374889286118,-0.220491182524853,-0.22317325106750757
-0.41869127916372506,-0.20483010655174735,-0.21088053474808796,-0.29208287270650046,-0.21842096945369832,-0.22117900116252873
-0.4100976586681771,-0.20322798336645628,-0.20884393108039817,-0.2914846625490592,-0.21823411806235826,-0.2201856288853055
-0.399358476250936,-0.2018366975685646,-0.2076790654080898,-0.29182761922647255,-0.2159903186345254,-0.21871832509845235
-0.3920168668841195,-0.19968253434384692,-0.20601670828263022,-0.2916178324360712,-0.2138779253721801,-0.21659394900285378
-0.38443297598221354,-0.197590094388131,-0.20506297792000708,-0.2915427836726898,-0.21214875373148934,-0.2146517127122889
