Interval_ID,Boundary_Hour,Unit_ID,On_Status,Consecutive_State_Hours
1,24,682,0,1
1,24,683,1,12
1,24,684,1,4
1,24,685,1,12
1,24,686,0,1
1,24,687,1,19
1,24,688,1,19
1,24,689,0,1
1,24,690,0,1
1,24,691,1,24
1,24,692,1,19
1,24,693,1,24
1,24,694,0,1
1,24,695,1,12
1,24,696,1,12
1,24,697,0,1
1,24,698,0,1
1,24,699,1,12
1,24,700,1,12
1,24,701,1,12
1,24,702,0,1
1,24,703,0,1
1,24,704,0,1
1,24,705,0,1
1,24,706,1,4
1,24,707,1,24
1,24,708,0,1
1,24,709,1,19
1,24,710,0,1
1,24,711,0,1
1,24,712,1,24
1,24,713,1,24
1,24,714,0,1
1,24,715,0,1
1,24,716,1,12
1,24,717,0,1
1,24,718,1,19
1,24,719,0,1
1,24,720,0,1
1,24,721,1,19
1,24,722,1,24
1,24,723,1,19
1,24,724,1,19
1,24,725,1,19
1,24,726,0,2
1,24,727,1,19
1,24,728,1,19
1,24,729,1,24
1,24,730,1,24
1,24,731,1,24
1,24,732,1,20
1,24,733,0,1
1,24,734,0,1
1,24,735,0,1
1,24,736,1,12
1,24,737,1,12
1,24,738,1,4
1,24,739,1,12
1,24,740,0,1
1,24,741,1,19
1,24,742,1,19
1,24,743,0,1
1,24,744,0,1
1,24,745,1,24
1,24,746,1,19
1,24,747,1,24
1,24,748,0,1
1,24,749,1,12
1,24,750,1,12
1,24,751,0,1
1,24,752,0,1
1,24,753,0,1
1,24,754,1,12
1,24,755,1,12
1,24,756,0,1
1,24,757,0,1
1,24,758,0,1
1,24,759,0,1
1,24,760,1,4
1,24,761,1,24
1,24,762,0,1
1,24,763,1,19
1,24,764,0,1
1,24,765,0,1
1,24,766,1,24
1,24,767,1,24
1,24,768,0,1
1,24,769,0,1
1,24,770,1,12
1,24,771,0,1
1,24,772,1,19
1,24,773,0,1
1,24,774,0,1
1,24,775,1,12
1,24,776,1,24
1,24,777,1,19
1,24,778,1,19
1,24,779,1,19
1,24,780,1,19
1,24,781,1,19
1,24,782,1,19
1,24,783,1,24
1,24,784,1,24
1,24,785,1,24
1,24,786,1,20
1,24,787,0,1
1,24,788,0,1
1,24,789,0,1
1,24,790,1,12
1,24,791,1,12
1,24,792,0,8
1,24,793,1,12
1,24,794,0,1
1,24,795,1,19
1,24,796,1,19
1,24,797,0,1
1,24,798,0,1
1,24,799,1,24
1,24,800,1,19
1,24,801,1,24
1,24,802,0,1
1,24,803,1,12
1,24,804,1,12
1,24,805,0,1
1,24,806,0,1
1,24,807,0,1
1,24,808,1,12
1,24,809,1,12
1,24,810,0,1
1,24,811,0,1
1,24,812,0,1
1,24,813,0,1
1,24,814,1,4
1,24,815,1,24
1,24,816,0,1
1,24,817,1,19
1,24,818,0,1
1,24,819,0,1
1,24,820,1,24
1,24,821,1,24
1,24,822,0,1
1,24,823,0,1
1,24,824,1,19
1,24,825,0,1
1,24,826,1,12
1,24,827,0,1
1,24,828,0,1
1,24,829,1,19
1,24,830,1,24
1,24,831,1,19
1,24,832,1,19
1,24,833,1,19
1,24,834,0,2
1,24,835,1,19
1,24,836,1,19
1,24,837,1,24
1,24,838,1,24
1,24,839,1,24
1,24,840,1,20
1,24,841,0,1
1,24,842,0,1
1,24,843,0,1
1,24,844,1,12
1,24,845,1,12
1,24,846,1,4
1,24,847,1,12
1,24,848,0,1
1,24,849,1,19
1,24,850,1,19
1,24,851,0,1
1,24,852,0,1
1,24,853,1,24
1,24,854,1,19
1,24,855,1,24
1,24,856,0,1
1,24,857,0,1
1,24,858,1,12
1,24,859,0,1
1,24,860,0,1
1,24,861,0,1
1,24,862,1,12
