folder_Gaussian(0.0037),folder_Gaussian(0.003),folder_Gaussian(0.0028),folder_Gaussian(0.0043),folder_Gaussian(0.0047),folder_Gaussian(0.0025),folder_Gaussian(0.0001),folder_Gaussian(0.0032),folder_Gaussian(0.0036),folder_Gaussian(0.0023),folder_Gaussian(0.0014),folder_Gaussian(0.0026),folder_Gaussian(0.0031),folder_Gaussian(0.0006),folder_Gaussian(0.0038),folder_Gaussian(0.0034),folder_Gaussian(0.0002),folder_Gaussian(0.0019),folder_Gaussian(0.0013),folder_Gaussian(0.0045),folder_Gaussian(0.0009),folder_Gaussian(0.0004),folder_Gaussian(0.0024),folder_Gaussian(0.0016),folder_Gaussian(0.005),folder_Gaussian(0.0003),folder_Gaussian(0.0039),folder_Gaussian(0.0042),folder_Gaussian(0.001),folder_Gaussian(0.0035),folder_Gaussian(0.0021),folder_Gaussian(0.0008),folder_Gaussian(0.0027),folder_Gaussian(0.0015),folder_Gaussian(0.0022),folder_Gaussian(0.0048),folder_Gaussian(0.0049),folder_Gaussian(0.0017),folder_Gaussian(0.0029),folder_Gaussian(0.0011),folder_Gaussian(0.0041),folder_Gaussian(0.0012),folder_Gaussian(0.0007),folder_Gaussian(0.0018),folder_Gaussian(0.004),folder_Gaussian(0.002),folder_Gaussian(0.0033),folder_Gaussian(0.0005),folder_Gaussian(0.0046),folder_Gaussian(0.0044)
-0.11611966346662791,-0.0915045062258537,-0.11780122166938899,-0.14161670790808462,-0.10410384583306719,-0.11011454249175101,-0.1139516959004652,-0.11599972496544933,-0.1227602153963113,-0.10917870147782262,-0.10758195006594573,-0.11480494747587276,-0.1054188754237742,-0.11369863050654745,-0.12585334930383163,-0.11036248629214747,-0.11427873484780346,-0.11449659647464536,-0.11008032704033109,-0.1288321275668206,-0.11795493990770273,-0.11419800860074415,-0.1134478673914112,-0.11442885408412616,-0.10826206543595575,-0.11388503608776254,-0.13219387375847333,-0.11400821093491605,-0.11722591716755688,-0.12397693431311016,-0.1096566859491152,-0.1163089258362405,-0.1219841068748848,-0.11026144526807231,-0.12587131427472034,-0.11529216166825677,-0.12325799809571082,-0.12479151256902977,-0.10598528234266816,-0.11651563270791543,-0.11389801422687558,-0.11084441251272954,-0.11222629403390841,-0.11374271377575275,-0.10615091490053379,-0.11376616607367035,-0.10703013195933897,-0.11126877650075187,-0.10619402574672795,-0.11571412707313197
-0.11487905991678067,-0.09000859096559631,-0.11783481435540791,-0.1436759095707102,-0.10267881646192496,-0.11150724507457324,-0.11393867365312099,-0.11577717959355084,-0.12223244573729602,-0.11104771272181063,-0.10771563878958784,-0.11440298374483227,-0.10477828649547373,-0.11355206671170763,-0.1240871391542232,-0.11059721107689693,-0.11423694284428855,-0.11415649496518755,-0.11108085712500504,-0.13149121336589958,-0.1175305940397803,-0.1141516469752911,-0.11444941141700646,-0.11463834928352179,-0.11123456198410013,-0.11389799770500508,-0.13446132641119235,-0.11534010261157839,-0.11712216093680505,-0.12174662783130023,-0.11169577924946307,-0.11624813637546234,-0.12094007137542354,-0.10891088620548611,-0.12549312469475832,-0.11592857904887019,-0.12160789447518408,-0.12395179522397705,-0.10811496826631338,-0.11638260956017625,-0.11729087409138474,-0.11160150609382918,-0.11164911946149282,-0.11371160620308542,-0.1059273108888754,-0.11341656936645383,-0.10662663948538136,-0.11140708555758948,-0.1056240712586658,-0.11625922723835788
-0.11547734211156252,-0.09120352634271567,-0.11956119559090593,-0.1438150218437675,-0.10336232225942138,-0.10985801351572475,-0.11393148800259238,-0.11582029329587075,-0.1235865512673961,-0.11258637489297209,-0.10691110440726144,-0.11245948386070116,-0.10469933812911143,-0.11332664876426596,-0.12683878938971702,-0.10767441618292635,-0.11424927346212459,-0.11538380549957225,-0.11209471857106315,-0.128690729331318,-0.11732883143740679,-0.11418959739790649,-0.11592716556774567,-0.11547111405273132,-0.11116078348241153,-0.11389615736705627,-0.13650289086717649,-0.114358567324458,-0.1175005789505006,-0.12257153886594237,-0.11262180280820962,-0.11640905967431438,-0.12028408909757349,-0.10944787544079697,-0.1269712503375357,-0.11468293103335642,-0.12359909390729021,-0.12403958353081344,-0.10727486138686604,-0.11648869014812215,-0.11482612234664379,-0.11038307194305069,-0.11193486242529588,-0.11355713708378097,-0.10403163509461417,-0.11264997508452358,-0.10800549473175523,-0.11148478234297285,-0.10331216016646222,-0.11579653852961033
-0.11348929557039415,-0.09074728591105705,-0.12024591085515182,-0.14257984351969077,-0.10087600408085727,-0.1077089761622959,-0.11388964409284823,-0.11933854026169913,-0.12651520122505397,-0.11218654245627854,-0.10711642804113052,-0.11234116198764287,-0.105833018559254,-0.1132908420163942,-0.12996803207620347,-0.10913481703903175,-0.11418107460212167,-0.11641282506898408,-0.1116440631351587,-0.12842611651009173,-0.1175778072544213,-0.11419576520343236,-0.11682855434134823,-0.11600703160299929,-0.10891750967784547,-0.11409731330558337,-0.13403387994134366,-0.11418841717613276,-0.11767663947085427,-0.12207371222801074,-0.11504307325959763,-0.11717457021626006,-0.12200766092701155,-0.1092898499604961,-0.12811836100002888,-0.11973670523105417,-0.12776349693073707,-0.12492658882982591,-0.10761196276386308,-0.11659433624240108,-0.11410540957413304,-0.10929136026583071,-0.11144765404150973,-0.1138798598530767,-0.10336375785053642,-0.11299286767020279,-0.10930598727245482,-0.11145970302697758,-0.10300190193505881,-0.11464771020987716
-0.11308836049290855,-0.09179102060414478,-0.11869200364942704,-0.14244466715376983,-0.10214903504259067,-0.10960193195838111,-0.113925765652559,-0.11739003434574963,-0.12667188496091097,-0.11147627833161361,-0.1070618036675344,-0.11107079650673317,-0.10454992056094711,-0.112504973016692,-0.13175980463669776,-0.11159336995026498,-0.11439735346200118,-0.11755594451694636,-0.111324729434467,-0.12932473749460846,-0.11772143317203049,-0.11384436992132047,-0.11510334986100944,-0.11495764740713992,-0.10877548530680048,-0.11400194383107522,-0.1325845208823544,-0.11189105824360732,-0.1172552880749382,-0.12135267582259589,-0.1152277518995726,-0.1173055940909119,-0.12146129453564036,-0.10959559548194325,-0.12894940031599925,-0.11636445688374968,-0.12795183174205776,-0.1246275774761699,-0.10794420329865899,-0.11710437566082467,-0.11533682750065856,-0.10923209016453723,-0.11176810065592395,-0.11363923424409739,-0.1019759180584022,-0.11441869030612509,-0.11105030907963162,-0.11142018532806355,-0.10529163172014125,-0.11755797076790188
-0.11354846734466748,-0.0910272853379095,-0.11652760413237702,-0.1410355681780205,-0.1026527908998035,-0.11042069440114491,-0.11392796621502495,-0.1171722997400452,-0.1261354745044486,-0.11160400882386337,-0.10742308930832097,-0.11374205734367106,-0.10473958973415323,-0.11218371188288877,-0.12921703902074122,-0.1084991213151911,-0.11422939935683621,-0.1174002741759095,-0.11097410612654551,-0.12962462396820892,-0.11776159079422416,-0.11394483204657976,-0.11537632133768055,-0.11594138092414323,-0.10694832219061587,-0.11407530528811505,-0.1305548083112093,-0.11548716925869319,-0.11707923197624602,-0.11806048752656986,-0.11603784020840557,-0.11645734672968663,-0.1215247300582677,-0.10799806009980215,-0.12852408407604238,-0.11789848068748601,-0.12892923458261124,-0.12409166561402535,-0.10982295706719608,-0.11721963439554277,-0.11937919138769094,-0.10869721384356926,-0.11152277607088729,-0.11351986410612577,-0.1074081680415542,-0.11441653603789764,-0.11274752413289013,-0.11145412294544622,-0.1059586321179051,-0.11504450881766017
-0.11225382162077459,-0.09176621044433952,-0.11899470296707153,-0.14317649024489784,-0.10193742605401444,-0.1116236663770101,-0.11385999484078925,-0.1186026674584373,-0.1259240621073151,-0.11216106668563956,-0.10761750302126441,-0.1122922067905054,-0.10339473665651797,-0.1122584623720711,-0.12842873758205925,-0.10866018547061626,-0.11409681426991344,-0.11706988575655901,-0.11128646206410497,-0.12983763724313652,-0.11736529679467,-0.11394990339578426,-0.11653151996424044,-0.11506925639602571,-0.10759744531937182,-0.11378480189708305,-0.13172037775243314,-0.1145691347894165,-0.11690725535750612,-0.11769940515799504,-0.11579817295270221,-0.11688529953027187,-0.12221139091994017,-0.10858063242211168,-0.1272964823391313,-0.1189908435263772,-0.1273237786317597,-0.12526243134091877,-0.11093278403333688,-0.11720553333052117,-0.11930072603678708,-0.10915138420002261,-0.11126285670228643,-0.11419433514207243,-0.11029598799379309,-0.1130278629003341,-0.11280140328319252,-0.1114886364882969,-0.10856510696565082,-0.11511394389200644
-0.115495641641402,-0.09180837541841472,-0.11734903058741286,-0.1406349802925143,-0.10419786899873718,-0.1117529267302523,-0.1138288664732422,-0.11832782943731444,-0.12501602136115245,-0.11168834724148193,-0.10865009544940435,-0.11081289327863417,-0.10454341789031803,-0.11257375030189574,-0.12691011469415117,-0.10801456412477908,-0.11419564691816995,-0.11494633414974521,-0.11132986375160177,-0.1293003001272253,-0.1169904951565211,-0.11387148720313854,-0.11428740399450742,-0.11544489914174662,-0.10558455815579096,-0.11371584802287274,-0.13052917736070632,-0.11466411230097806,-0.11699172028731178,-0.116405458429221,-0.11770104803370116,-0.11738145344593694,-0.12286446098052538,-0.10972551554469272,-0.12601217532423215,-0.11901037086517277,-0.12802621517255616,-0.12435217525351894,-0.11072169772849229,-0.11645816802908347,-0.11812810934876518,-0.10884379738274914,-0.11176093786466879,-0.1138942724160783,-0.10914581208321797,-0.111442941230123,-0.11272867143701727,-0.11145425661862808,-0.10838750291253316,-0.1165167917381711
-0.11856371198649357,-0.09131396104993746,-0.1158795310646704,-0.135720440814468,-0.10881516708081275,-0.11137711878201138,-0.11384507555460216,-0.12021663294276648,-0.12650547660958136,-0.11255459845462322,-0.1085074702044339,-0.11129842775471435,-0.1027943123378948,-0.1124081960553421,-0.12919109716754154,-0.10859607361557508,-0.11416042756345522,-0.11505506543342936,-0.11204738151246253,-0.1283558554955102,-0.11750150489219383,-0.11366884047102603,-0.114182651432592,-0.11503617652252857,-0.10677618047540971,-0.11378889119731428,-0.1308948259290962,-0.11649983726293753,-0.11757794389258558,-0.11488807292527899,-0.1188736943646417,-0.1162881714453956,-0.12280809985327414,-0.1098857899863424,-0.12510401465001172,-0.11785544592016621,-0.12616029546051236,-0.12499915486926634,-0.11200281853030607,-0.11565463190816376,-0.11684538690951411,-0.10848667867408934,-0.11143827860865498,-0.11447919401221608,-0.11062441704736908,-0.11235589022812002,-0.11316415992582901,-0.11126439584978849,-0.1107252017015845,-0.11971489747035508
-0.11668048921788716,-0.09436796956477642,-0.11480438701390985,-0.13710676949994172,-0.10393316164988739,-0.10890554081433368,-0.11387768898487172,-0.11892560971204047,-0.12414716596018563,-0.11250370312611858,-0.11042433127901877,-0.11332449351177443,-0.10163585297583495,-0.11254829279548774,-0.12308447036755046,-0.10572114757517415,-0.1142509292522137,-0.11518355715511733,-0.1118029552551381,-0.1274501917116377,-0.11771837248692223,-0.11334423568940838,-0.1130906312223043,-0.11535251749559511,-0.10240069985139565,-0.11374085486285336,-0.1302867597697676,-0.11463767127571406,-0.11755963266257616,-0.11494119821458842,-0.11974011434981847,-0.11621268554790114,-0.1254499722823694,-0.1095816490343486,-0.1248242871749536,-0.11607397098026113,-0.12158178733630841,-0.12495044712451682,-0.10947273139588282,-0.11471078195368296,-0.11496870746391658,-0.10854259179576278,-0.11093789971828145,-0.11320493107271533,-0.11312787982550726,-0.11130223541432933,-0.11244890683594962,-0.11154477546770852,-0.11261156011017637,-0.12085342815080688
-0.11332669388146181,-0.09398793057885917,-0.11469267636591235,-0.13739770963564035,-0.10427872721593012,-0.10968044101844614,-0.11385623160945524,-0.11905373240976191,-0.12387086033460275,-0.11094291406167338,-0.10954245734573309,-0.1104680595419175,-0.10071019513034037,-0.11252165130942621,-0.12170513737362906,-0.1050662119700154,-0.11414406961499798,-0.11489891976116462,-0.11194638279835603,-0.12966945133240249,-0.11725808666808551,-0.11362049977704122,-0.11283521740989531,-0.11471828593165107,-0.0976166562457204,-0.11394158674350242,-0.13232082135811235,-0.11406325217276159,-0.1180358700760456,-0.1171897951897897,-0.12068804533065443,-0.1159098781987749,-0.12487576545565161,-0.11096510008674992,-0.12461201651331992,-0.11442628958903828,-0.11699331184007918,-0.1242006059892174,-0.10988909689441691,-0.11460267143081532,-0.1155660283740653,-0.10913296014800604,-0.11071923333377028,-0.11273635190875696,-0.11314142015372104,-0.11086138107945043,-0.1116622105761097,-0.11165264602301665,-0.112905266340123,-0.11845506802196212
-0.11454647491579512,-0.09541745464323269,-0.11650832156459988,-0.13662192156865044,-0.10854297351948959,-0.10956307555664628,-0.11392793975863796,-0.1185004259081614,-0.12185610338848031,-0.10943697924353053,-0.10823271196382589,-0.11216424372102535,-0.10060355044883039,-0.11293925091086184,-0.11872726826585492,-0.10329971826886863,-0.11397671822221014,-0.11510533483577735,-0.11195993687392664,-0.12917548786694438,-0.11817878906723438,-0.11342276929932132,-0.10929144271625414,-0.11559982963892297,-0.09532164772474847,-0.11400082492537333,-0.13184410420504625,-0.11501937787617827,-0.11823680501770374,-0.11937438001849442,-0.12134657506035307,-0.11564490535374534,-0.12387401741250009,-0.11024722372979168,-0.12254065462477286,-0.1133225160711728,-0.11800590174413073,-0.12260699712019107,-0.10709634856013948,-0.11446631236419219,-0.11668029374976856,-0.10870592295210699,-0.11068392220670335,-0.11369523516519259,-0.11336018958770464,-0.11093716483077676,-0.11167195728050316,-0.11180121565483471,-0.11249842233952334,-0.11795211946772857
-0.11172606702344695,-0.09746571894577512,-0.11704120878103223,-0.13455637104814636,-0.10885895294404735,-0.10914564516730721,-0.11396524950947043,-0.11880763701603145,-0.12015520808227004,-0.11173625797520292,-0.10757052912329894,-0.11207144628375611,-0.10435537633086614,-0.11307136031228321,-0.1197278836738837,-0.10565828602168673,-0.1140901735778828,-0.11516505441127972,-0.11186624405659394,-0.13141109780514723,-0.11795906302551423,-0.1136322781155675,-0.108620074540503,-0.11555463187052961,-0.09692630900695232,-0.11380893984336714,-0.12825949834763983,-0.11369572508624814,-0.11835997896563538,-0.12100128842692738,-0.12245250135414486,-0.11534456545956459,-0.12310935897286583,-0.10880388791047534,-0.12195873634127369,-0.11463235612144972,-0.12114645481955577,-0.12302241958746217,-0.10831438995205131,-0.11512361983642369,-0.1156557944290615,-0.10939280697731732,-0.11031747139678764,-0.11305981309383516,-0.11293877474005568,-0.11224449473278252,-0.1115314601442153,-0.11190972792284332,-0.11491235169031516,-0.11566757360733901
-0.1097447351415485,-0.09841010969144398,-0.1160831930464529,-0.133360348821143,-0.10768923229282101,-0.10874506794938917,-0.11393247541393393,-0.11931547906181439,-0.11923715628749512,-0.11042969175395863,-0.10816905168689753,-0.11254763202864877,-0.1028575040151517,-0.1131116917492922,-0.12281948236246609,-0.10717682903795313,-0.11407718464287214,-0.11499136800370452,-0.11098715553339827,-0.1336440743611614,-0.11740469489888859,-0.1133726275033181,-0.10972895064488347,-0.11564113281954119,-0.09882992971089903,-0.11363802482659388,-0.12758437699611552,-0.11532941530677311,-0.11854841017208592,-0.11791933655933474,-0.12274171415655769,-0.11492778816474945,-0.12656659557505265,-0.10912623923531997,-0.12143232918610393,-0.12002968844217708,-0.12280012938673052,-0.12284592574492238,-0.10668324257090077,-0.1155338166055775,-0.11581643300880709,-0.10860760452730261,-0.10999672594676387,-0.11290904578466929,-0.11352951676499477,-0.11116260726597435,-0.10924807686329104,-0.1118175628069143,-0.11528255141132675,-0.11457119518095675
-0.11333830388751426,-0.09580962955998996,-0.11411317604561397,-0.13231142500934023,-0.10782255272267895,-0.10752647380910758,-0.11392873274603335,-0.1193040463303095,-0.11878747363147156,-0.10971898987946391,-0.10782762512946632,-0.11210815734475707,-0.10277155104029582,-0.11337705600434939,-0.12119253677458477,-0.10650286351879214,-0.11406900979502554,-0.11583171866109915,-0.11010030942041117,-0.13135656284513014,-0.11699903211679345,-0.11325979249483019,-0.10886787971069536,-0.11501051539511842,-0.1026163323336688,-0.11355165646579471,-0.12495920509777099,-0.1171697951093587,-0.11870315507746733,-0.11850758096561353,-0.1227287195249121,-0.11495581156091347,-0.12663725604117745,-0.10969183012238215,-0.12103266295410847,-0.11809642053350848,-0.12082384797235601,-0.1239749177641949,-0.10524907176868747,-0.1163572208687419,-0.11325362983769807,-0.10821131596214295,-0.1106970286687064,-0.11339836158054667,-0.11173019256930578,-0.11173698625897587,-0.10769517072392648,-0.11206533674835406,-0.1110474500130661,-0.11469677673615575
-0.11317007042347328,-0.09605590867737498,-0.11603979731923161,-0.12912520654979684,-0.10884181209217479,-0.10743605510063349,-0.11393066780530664,-0.11857220430162259,-0.11846796459214551,-0.10897592943166572,-0.10799393922260522,-0.11112712258871346,-0.10326546164767049,-0.11365210055196552,-0.11980688577986863,-0.1085363014120284,-0.11401311448635656,-0.11648153745950429,-0.10946378530891077,-0.13022919695318788,-0.11755514576801812,-0.11354041031748713,-0.10933965954292629,-0.11517837670124545,-0.10479335016700363,-0.11361635452858021,-0.12722315380980548,-0.12080581433534578,-0.11873322570815681,-0.11708267117012776,-0.12200576737100048,-0.11487956884884264,-0.12783862837711918,-0.10986435554419587,-0.12065606801959822,-0.11442097748131243,-0.1233580229919367,-0.12394090579185897,-0.10546304470499322,-0.11640681479281334,-0.11333434034127762,-0.10826050723324682,-0.11093226865317828,-0.11242399890509612,-0.11298072893107604,-0.11323389510367202,-0.10738123818277119,-0.11205837554417242,-0.10898760319730862,-0.11668904569368568
-0.10916652112778041,-0.09642258681558878,-0.11741228168800548,-0.1309243654638287,-0.10244741105014205,-0.1073460900265998,-0.11396677850911752,-0.11855000128965301,-0.118682968900975,-0.11160510232930171,-0.1070224780048188,-0.11071529744690801,-0.10741583731816429,-0.11414989477391396,-0.11892142507192109,-0.10688258254311167,-0.11416199162503786,-0.11728992489634311,-0.10998568379059209,-0.13108573975267693,-0.11776715099022425,-0.11373878247919036,-0.10846940779221353,-0.11474011934458687,-0.105623759588724,-0.11387063436767503,-0.12833591657688975,-0.1224744261725938,-0.11852319490037497,-0.11709515734849989,-0.12185889325649558,-0.11471028515947239,-0.12941884180258442,-0.10884472974860541,-0.1205377581965042,-0.1142883598390534,-0.1261682873365074,-0.1260212274835286,-0.1053689049157347,-0.11577262285323751,-0.11427714306798016,-0.10924383144686352,-0.111227953747418,-0.11311072799642172,-0.11213962238005883,-0.11315313344009795,-0.1048585065738534,-0.11234732138451205,-0.10729523366008067,-0.11125715927790467
-0.11104350340053601,-0.09475318565616016,-0.11750920196513327,-0.12993959393140786,-0.10029680602383909,-0.10915335545966612,-0.11399667451872601,-0.11830011621453677,-0.12108728207668161,-0.1107684590620096,-0.1069676250068755,-0.1108524797811918,-0.10757704018897536,-0.11369313719312972,-0.11599785942441589,-0.10761984530414143,-0.11411940745940065,-0.11710699298316801,-0.1099508706993597,-0.13171872626462094,-0.11730041153751715,-0.11373963555875687,-0.10692512393127805,-0.1135640590470558,-0.10623990817744816,-0.1140771105815431,-0.12926395321699266,-0.12319954939667385,-0.11875806380107214,-0.1158931949833374,-0.1208000779670577,-0.1151861164839476,-0.1267373806992726,-0.10896847919346905,-0.12243931602893987,-0.11134464191598316,-0.12479797174103446,-0.1253009842787792,-0.10393503853517044,-0.11504071792010652,-0.11489870842247711,-0.10893503724053,-0.11139609655142566,-0.114097877756115,-0.1106255973742935,-0.11352522873348157,-0.10841713572547523,-0.11207181768554697,-0.10757863222509974,-0.11189213770306287
-0.11132218083528779,-0.0966710741521826,-0.11789881818133549,-0.12894422585877174,-0.09889425716218411,-0.10859071038387468,-0.11395946191496681,-0.11752246127931917,-0.12148268200705355,-0.10999892222781384,-0.10707791988506221,-0.10927353300733447,-0.10670900305967797,-0.11372630539551698,-0.1135923586491052,-0.10734805326270161,-0.1140015682336486,-0.11827188347686063,-0.1107017846172943,-0.1322871496738607,-0.1172805099103047,-0.11364291942470973,-0.10573897651758869,-0.11360146220960664,-0.10752463069598915,-0.11432600402098672,-0.1320298059818369,-0.1257432416276649,-0.1181875214192032,-0.11516964443825076,-0.11946196662916093,-0.11481768282408736,-0.12493310783616408,-0.10809780830952502,-0.12157819954757859,-0.11338052713188711,-0.12245432335449724,-0.12486656346533363,-0.10284550366201646,-0.11523543750882728,-0.11269704557219792,-0.10909646660766742,-0.11152698657537014,-0.11443074104320018,-0.11449382681347772,-0.11436296029426501,-0.11144879022094453,-0.11234405533522032,-0.10747221923010379,-0.10829962837628354
-0.1127267884220677,-0.09528473921402625,-0.11754465132060911,-0.1287063189018255,-0.10088850616618253,-0.10687483620264639,-0.11391032676313469,-0.11739841548480066,-0.12128080941923652,-0.11142889042796124,-0.10655113165649979,-0.10974751466384246,-0.10472999519874066,-0.11349617172198358,-0.11484887262665384,-0.10432929924915667,-0.11407749327607755,-0.11801815741048087,-0.11128298203318865,-0.136036028846965,-0.11700996649646488,-0.11386243615955906,-0.10331766457767198,-0.11256808048016632,-0.10614966289076293,-0.11416091608634485,-0.13034548677760996,-0.12881691727357902,-0.1176902949420602,-0.11602289733730681,-0.12007219408367246,-0.11466200977115344,-0.1250585894606398,-0.10797246349781682,-0.12018775853709383,-0.11662197212525309,-0.1216483441000425,-0.12322201273128858,-0.10363344518480652,-0.11491030226113393,-0.1150640054141515,-0.10888161675419025,-0.11143327613113692,-0.11472760018223563,-0.11604065740600611,-0.11398651987536708,-0.11238978795792011,-0.11166705626809556,-0.11451159643372329,-0.1111089977181351
-0.11098090928897662,-0.09405908883371858,-0.11794457449014847,-0.12565925666806035,-0.10595863255295246,-0.10607978994989566,-0.11391412255008566,-0.11745956925266414,-0.12050150773320835,-0.11090699637308912,-0.10591176799528419,-0.10968246524574388,-0.10450066091279175,-0.11336779230492859,-0.11523713095018756,-0.10086353207107089,-0.11402807754464263,-0.11862461338867338,-0.112792230402077,-0.13324783907293802,-0.11664066854594798,-0.11335538411915408,-0.10285615032050346,-0.11358908089380143,-0.10374429306113363,-0.11436492011024935,-0.1309922973744225,-0.12623625241181888,-0.1173690955107067,-0.11697072172322473,-0.12039150695955492,-0.1146466090822512,-0.12549134559347652,-0.10843318416241435,-0.11950454918009065,-0.11127235606851524,-0.12426336184009401,-0.12247486440071366,-0.10213571937314622,-0.11537885952466287,-0.11848842533947349,-0.10952708854965185,-0.11109917937533093,-0.11386530691045608,-0.11535147027963542,-0.1142493345524505,-0.11224989669930036,-0.11174589179849884,-0.11834580603810126,-0.10884239156767839
-0.10872475109011363,-0.09531574502055529,-0.11902286028628627,-0.12101291991070581,-0.10341176154408782,-0.10592465994119564,-0.11401852015909406,-0.11658162824690158,-0.11952376070570743,-0.10998208854514621,-0.10610959330238895,-0.10983635932955631,-0.10307547668984604,-0.11315385025865622,-0.11289815338673045,-0.10098129358071643,-0.11393897208033271,-0.11910020653192273,-0.11325111984872198,-0.13118139492813716,-0.11680013339569824,-0.11341102762170012,-0.10352458171918838,-0.11213965376595578,-0.1045760726353117,-0.11430439133282741,-0.12896353971513816,-0.12852093952332372,-0.11727091506754755,-0.11626603352377357,-0.12039804514751572,-0.11555869987885246,-0.12559931865440432,-0.10877137679230905,-0.11903462953310122,-0.11054995026237364,-0.11935563759537611,-0.12325156215271539,-0.10224197915195589,-0.11597351034387858,-0.11763835263689489,-0.11022471483331786,-0.11143117350005527,-0.11438539064019515,-0.11433047379804505,-0.11418207585345494,-0.11217401404431296,-0.11180130982850517,-0.11937227514514984,-0.10949525531693646
-0.11024248008259759,-0.09502213578885373,-0.12010676296684573,-0.11950149290999745,-0.10475611685677104,-0.10728780921046646,-0.11397749936617156,-0.11764617533571448,-0.11742000057799493,-0.111150858352101,-0.1047879058938041,-0.10876423052342854,-0.10255816256319675,-0.11289604531866942,-0.11367802490388555,-0.10209412928276067,-0.11394482131109938,-0.11841867417302382,-0.11348673617860192,-0.13072700467181492,-0.11647597178858725,-0.11316383682814518,-0.10389842412278132,-0.11236097700637358,-0.10323260931513095,-0.1142989374606182,-0.13061830277328826,-0.12844893636522253,-0.11700791939890656,-0.1150647559305646,-0.12175843475591674,-0.11452726813162588,-0.12485294425064114,-0.10831778726478354,-0.1188544112825176,-0.1122484318206713,-0.11463696858534124,-0.12315592873869885,-0.10391141912256809,-0.11625060970613048,-0.11904091642037605,-0.11026439799134363,-0.11076788089770571,-0.11310719441466249,-0.11290440783958268,-0.11301188926648491,-0.11479203058234852,-0.11204657602032694,-0.12006300586868511,-0.11140927348377481
-0.10764720110317316,-0.09616693998252951,-0.11955192998736967,-0.12199457165337935,-0.10330291405056226,-0.10737443879102235,-0.11402658631504936,-0.11879554653499678,-0.11796837652266973,-0.10934376517724409,-0.10511377142314134,-0.10934384108899751,-0.1059205511241121,-0.11335977522004191,-0.1115465790967198,-0.10100397695730652,-0.11395272496532131,-0.11795861791979581,-0.11456400084307854,-0.13148462768779415,-0.1162111857035959,-0.11295085811082377,-0.1033723230777717,-0.11071964595260506,-0.10438642778777824,-0.11405890426785051,-0.12901136540165528,-0.12889391570889086,-0.1169846015729526,-0.11376082664698588,-0.1222699708751281,-0.11459803351751853,-0.12361274033466475,-0.1075966239041636,-0.11717430356132631,-0.1117963263394807,-0.1138892968836313,-0.12154521341231077,-0.10422626930129456,-0.11557874940716378,-0.11864277926514573,-0.10965901448562562,-0.11121283956673088,-0.11372000689723274,-0.11100810000096174,-0.11185704991896842,-0.11507392188539121,-0.11192577936045649,-0.119271313891802,-0.10945459024598472
-0.10748984504624776,-0.09704334267092611,-0.12038167467426496,-0.12052188345818948,-0.10121039238962296,-0.10809911387635279,-0.11404308325283077,-0.11896388420588586,-0.1183441273145463,-0.11051607754020805,-0.10474143453166965,-0.11003344102762327,-0.10593005067965619,-0.11337987067945819,-0.10942643585492196,-0.10246987972368414,-0.11414574500735394,-0.11609997979942674,-0.11396461574611466,-0.13128427818397392,-0.11615007772182186,-0.11305541111853196,-0.1028377907953557,-0.11143737973607543,-0.10996310448437305,-0.11410206040775185,-0.12738982389310669,-0.12789263027047798,-0.11720078739173687,-0.11543894002435208,-0.12190579254578565,-0.11462272221309806,-0.12398111973936231,-0.1070721339650475,-0.11629552616110284,-0.11169687868012687,-0.1130122983804362,-0.12039715695250935,-0.10515648586700108,-0.11646671917992285,-0.11570143123962832,-0.10956211330782177,-0.11125978217524957,-0.11352589660971005,-0.11154463146926688,-0.11264868460734846,-0.11469152654709028,-0.11214582838183898,-0.11663977484380457,-0.11250853628056615
-0.10952845455428699,-0.09808455266635693,-0.11892973943866642,-0.1202188880967997,-0.10173203371990132,-0.10894408173553712,-0.11408473732461687,-0.11791238135991762,-0.11809832937013716,-0.11088786146896601,-0.10370039575729038,-0.10842422109240686,-0.10627869751904206,-0.11356280993477899,-0.10803487592413033,-0.10545504475709569,-0.11431348836876257,-0.11467468195838444,-0.11421876378670456,-0.13021010714829748,-0.11683149753647319,-0.11292856150180636,-0.10616900278678865,-0.11253820776116835,-0.1089689884995787,-0.11406647654220359,-0.12797987278609768,-0.13138743590742905,-0.1177907583306618,-0.11835285599774782,-0.12188413238198596,-0.1147266122069674,-0.12356971325592538,-0.10645610075350867,-0.11508332916568115,-0.1165545179158502,-0.11089512642610451,-0.12068955576638882,-0.10558785607090877,-0.11587460091290636,-0.11534963397624043,-0.1099891395130493,-0.11082220983833717,-0.11397264191442005,-0.10951817414309328,-0.11245535457823448,-0.11271206967355615,-0.11210676557558441,-0.11694345139227308,-0.11384360427105761
