folder_fcr_binding(8),folder_fcr_binding(6),folder_fcr_binding(5),folder_fcr_binding(7)
-0.11715550894025889,-0.12306433859160892,-0.12326793795579262,-0.12430212095413638
-0.11773760583853538,-0.12276029593630623,-0.12235242647463544,-0.12464241604136159
-0.11735743350246797,-0.12206751119747773,-0.12219143864301647,-0.12399896583823823
-0.11658825379782416,-0.12111968074008805,-0.12220244308004137,-0.12330839675607246
-0.11650310038161688,-0.1203334029154672,-0.12255378225568542,-0.1227662608007429
-0.11610459294354719,-0.12061727537895102,-0.12190518389370307,-0.12204272424377388
-0.11574875702348487,-0.12059872071301746,-0.12149326249508205,-0.12145840052360204
-0.11492459327936841,-0.11984695983925187,-0.12118400633378533,-0.12093872531871645
-0.11436720342480401,-0.11958119387674015,-0.12068323458479897,-0.12034184676008587
-0.11434848672920885,-0.1192311560354481,-0.1204765815732357,-0.1203200327186772
-0.1136671725781162,-0.11900325200132558,-0.11958329707282124,-0.11962382403217528
-0.11301372753825563,-0.11851050451033533,-0.12077070900265566,-0.12055207075449628
-0.11358373463427965,-0.11882577860220998,-0.12038045671105492,-0.11963098083646458
-0.11272511389762631,-0.11844162547735823,-0.11980264099540355,-0.11966010354572985
-0.11273900944824682,-0.11799080939208245,-0.1212020945468837,-0.11960387361443474
-0.11384803789169705,-0.11732209475794249,-0.12047902263342512,-0.11899604577116697
-0.11346656748123075,-0.11700076566970248,-0.1201818531655661,-0.11899313176757807
-0.11290400847644545,-0.11684181989226362,-0.11966904210015915,-0.1183737003279567
-0.11310667695699356,-0.1172372474015094,-0.11958850536035463,-0.11779860382596595
-0.11312330722197464,-0.11697497614960088,-0.11940888867117011,-0.1168464242791719
-0.11284991522291922,-0.11678416489591077,-0.11902839853426997,-0.11632794061383468
-0.11261837502659908,-0.11697983191407146,-0.11990819405530552,-0.11673647593884065
-0.11276166529842245,-0.11698782128328288,-0.12146117944857636,-0.1161832600621733
-0.11395716892412935,-0.11732614022461758,-0.12106962231242008,-0.11540787917203917
-0.11352267378482947,-0.11789141512386343,-0.12046769240193883,-0.11488759145492575
-0.11333735799763404,-0.11700046371898422,-0.11988361380871151,-0.11479224125445942
-0.11308813539588317,-0.11629176474484756,-0.11973714154647461,-0.11454475004726254
-0.11377564222293747,-0.11632014844762908,-0.11929098464505794,-0.1144424793332659
-0.11389265331059764,-0.1157773271144737,-0.11919156185603619,-0.11585868077940464
-0.11380321062125102,-0.11679013984274045,-0.11922354745266972,-0.1152723778210104
-0.11326146225175907,-0.11775033742572515,-0.1192950938620957,-0.11470996910175955
-0.11261698252869914,-0.11798118648105411,-0.11897989694381035,-0.11999529734748247
-0.1129625420718731,-0.11728937439746762,-0.11833854299389385,-0.11931684930735718
-0.1125631892325413,-0.11699286116925765,-0.11813064770928314,-0.11985480634865776
-0.11230475063526658,-0.11753417636191577,-0.11861141542104223,-0.11921543546522122
-0.11332597599654409,-0.11672994962169286,-0.1183189865308325,-0.11853054546471446
-0.11279214666545746,-0.11657660936807218,-0.11839157145001902,-0.11841260110885493
