folder_fcr_binding(8),folder_fcr_binding(6),folder_fcr_binding(5),folder_fcr_binding(7)
-0.1372657470601002,-0.15253030299349749,-0.21195273524429772,-0.13930903276089052
-0.13555963560521953,-0.15003584955443944,-0.2122402639179991,-0.13881310211004927
-0.1343341571233477,-0.1497499179419817,-0.2152299520696659,-0.13913358190391106
-0.1316222916084454,-0.14792163164978603,-0.21411356858454805,-0.14361764611530353
-0.13128593286979826,-0.1482184730863785,-0.212713030734275,-0.1409021406735261
-0.129228819022463,-0.14748815560847864,-0.2130249196055858,-0.13996459381944562
-0.1301159848247591,-0.1455235669022541,-0.2118958209266957,-0.13819379432103596
-0.12853421985895128,-0.14357937120612504,-0.2147670448896317,-0.1355186850758687
-0.12774407658955686,-0.1433456531866953,-0.21935046844996353,-0.13818870869572733
-0.1266686585611112,-0.1452080153260156,-0.2196734372711586,-0.13778702118091338
-0.12818896302907706,-0.14733256099181682,-0.22064399536901314,-0.1355785770211132
-0.1272474397000895,-0.14664248419509276,-0.21890453394825327,-0.13365319017767707
-0.1287266531172934,-0.14472311682718583,-0.2199153187337386,-0.1315687814073361
-0.12702824144035746,-0.14459330746159732,-0.22040876405947757,-0.1305908994745302
-0.12605267010340124,-0.14431523406931196,-0.21935252015826276,-0.12970707243760984
-0.12479573874389072,-0.14441621453076764,-0.21771478864724345,-0.12855842364722248
-0.12241119049136172,-0.1447810334894377,-0.2159033819780235,-0.12665411240527874
-0.12119495863371187,-0.14281366152504016,-0.21667041467061562,-0.12353633250281007
-0.12175124423863239,-0.14477442714167463,-0.2169941101927007,-0.12625685937960754
-0.1190100134149689,-0.14378489188430393,-0.21675738730276575,-0.12524430035642742
-0.11692625266897098,-0.14210811241481747,-0.21757655146493593,-0.12968786721388514
-0.1160017682304958,-0.1401181200572386,-0.21602699488513974,-0.13004477936438927
-0.11857764351164221,-0.13955618660626773,-0.216931059311415,-0.13207070867262583
-0.11676901645887149,-0.13846224958038816,-0.22278517450921276,-0.13021030914266268
-0.11744404203029472,-0.13859100918276263,-0.22132246044428072,-0.12786350743369174
-0.11550173128447813,-0.1387058671308434,-0.22044783635383033,-0.13095439508673953
-0.115381315176121,-0.1383048192402725,-0.2183490663119723,-0.1315123937760585
-0.11891221400539602,-0.13607778397453768,-0.21788568196329428,-0.13003282650445314
-0.11948857497958056,-0.13532646336022955,-0.2179588521300533,-0.13199280311588418
-0.11857931649988697,-0.13586794101321925,-0.21640787482624788,-0.1363508116601492
-0.11808382817145296,-0.1347209509445469,-0.21508302381840927,-0.1383709957524754
-0.11642801082246096,-0.1357905922806739,-0.2139204260869173,-0.13880282455803414
-0.11778879329400267,-0.13557406356099524,-0.22445755946280202,-0.13656593633381037
-0.11648247105604724,-0.13293552986996804,-0.2234424815257065,-0.1370163602861778
-0.11416253495315516,-0.1323210254345021,-0.2216803144491549,-0.13908255896595553
-0.11759084590096687,-0.1320303770617208,-0.22018654848344127,-0.1370580138744587
-0.11602434213724218,-0.1303247401664075,-0.22310963609937723,-0.1347274642757608
-0.1131636369833241,-0.13116681846562275,-0.22588001659463733,-0.1366033195041801
-0.11250545018003986,-0.13118661772507006,-0.2241919484045025,-0.13754492350419564
-0.11513108641194318,-0.13306851258714356,-0.22246741897552041,-0.1390371218211556
-0.11489178914745532,-0.13450316329741127,-0.2196678430110738,-0.13718331099953773
-0.11924983194257031,-0.13234830321533794,-0.21722820746904856,-0.13635800643312282
-0.12083655245508763,-0.13150320086433093,-0.2164954226585121,-0.1376353275727652
