folder_fcr_binding(8),folder_fcr_binding(6),folder_fcr_binding(5),folder_fcr_binding(7)
-0.3293520878779589,-0.33034169514964234,-0.3241582825051333,-0.31918010103662575
-0.33325440267530587,-0.3345390859943124,-0.32697549333026726,-0.3228021506202781
-0.3357616314466279,-0.3374097402450706,-0.3328947992528002,-0.3273861844313269
-0.33893890663425563,-0.3404717298327452,-0.335451639018694,-0.33046329173781097
-0.34147239309600935,-0.34272047489443297,-0.33929076059590435,-0.333257098860575
-0.343769709279016,-0.34546837069065667,-0.34109486348428497,-0.3359677283187748
-0.3488459278801466,-0.3473774665078325,-0.3431639297447932,-0.3396000180165242
-0.35172122406209133,-0.34978360671642156,-0.3472307547503886,-0.341157230066399
-0.3539924572564351,-0.3523293089623084,-0.34831706745643004,-0.34229620704876784
-0.35502716392468586,-0.35831940143535085,-0.3498462689969202,-0.34404929799657646
-0.3591109591612993,-0.3618253395752624,-0.35094141117503247,-0.3453739594773734
-0.36058750247331484,-0.36253140224841757,-0.3519873072011482,-0.3467038272830701
-0.3614785502438385,-0.36310854518921026,-0.35309492191562347,-0.3480154925723758
-0.36299154800463745,-0.3633801298187091,-0.3542479525294802,-0.34876977162340883
-0.36337338263467545,-0.3653357997193391,-0.35652063864304684,-0.3496809174083992
-0.36661728093047763,-0.3670385015872214,-0.3592841748652614,-0.3497959360723537
-0.36804629345328616,-0.36721372060291374,-0.3608470083236041,-0.3506199374798042
-0.3683442836128322,-0.3673190713340688,-0.3615689649042395,-0.3514317869251942
-0.36806224869409526,-0.3673799903372254,-0.36213000473115,-0.3521680592105618
-0.3677023626740123,-0.3680223985275541,-0.36290126293933406,-0.35243542875732436
-0.36704976742480405,-0.3686338187173406,-0.36558083536436087,-0.3520791732901411
-0.36735672171567396,-0.368200244897816,-0.36621270224309954,-0.3519110923343217
-0.36715672747253486,-0.36830044259031963,-0.36711774459726604,-0.3511781666436979
-0.36673176673485214,-0.367352757324664,-0.36778663952160107,-0.35068854970325447
-0.36588988653103255,-0.3668445447043281,-0.36886522144421774,-0.3503778286497856
-0.3651984321699775,-0.3657937826763809,-0.36967235952593375,-0.3494233318797434
-0.36445273799445443,-0.3650032604854745,-0.3707549081547253,-0.3499431822899644
-0.3634530449653329,-0.3636352142793957,-0.3717364067558641,-0.3491616969691602
-0.3623713413861466,-0.36215163456461463,-0.37260382504864287,-0.34859921795279575
-0.36153748425890775,-0.3611592519307172,-0.37355504108616505,-0.3487545274848455
-0.3610858897987474,-0.3614810856120625,-0.3761841571121098,-0.34899887064411184
-0.35942396372697116,-0.36022547045581677,-0.37744635062319354,-0.3494939040698034
-0.35855300201653556,-0.3588971241973988,-0.37820180181853075,-0.34781036893056116
-0.3575904555197644,-0.35808687967014385,-0.3800628076089829,-0.34693432827406445
-0.3562828882784329,-0.35792830751000065,-0.3835289376883654,-0.3466530013297257
-0.35570933400958915,-0.3567466972234392,-0.38527536992702344,-0.34469661384749883
-0.354190659489525,-0.3561184533241615,-0.3868075614246079,-0.3429660433030754
-0.35282970470750885,-0.35478879480430514,-0.38743604901618567,-0.3416274442950515
-0.3505685097599634,-0.35285455738692184,-0.38855244303870906,-0.3403406724410093
-0.34913008434010595,-0.35125801443120586,-0.3889260137133019,-0.33944554131485505
-0.34681615906887686,-0.3497354787615923,-0.38982552098599016,-0.3378051488031097
-0.34460361055501215,-0.35003398852499096,-0.39184432263988717,-0.3371151250469049
-0.3422171158103536,-0.34839799335491134,-0.39229467820259556,-0.3359987317992873
-0.3400342785864936,-0.3474202194091165,-0.39311979836600924,-0.3351343818356961
-0.3378014633125094,-0.3462292602174673,-0.393455823369443,-0.33298741927280334
